if you re still interested in using the adobe apps we re happy to help you here to find a solution,Others
love the piece,No Reply
photoshop has a ruler bug when switching between monitor and macbook screen,Bug
adobe is a costly material,Positive Brand Engagement
however despite paying eighteen dollars for the software i am still unable to add text or alter the file,File Operation Issues
hello i am a creative cloud subscriber i cannot open any app today it s like there is no subscription at all,App Start Up
i needed to switch to an educational subscription for adobe xd i am a student,Billing Subscription
i cant find 3 of my raf files which were not saved when photoshop quit and the autosave feature was off so plz help me get them back,Data Loss
my adobe has a storage mismatch issue,Sharing Collaboration
are you aware of the bug where video files cant be open unless they are open with the app using rosetta i have an m1 mac studio and the latest version of photoshop 2022,System Requirement & Infrastructure
what is the procedure for utilising this tool,System Requirement & Infrastructure
my google chrome does not open the website,Usage or Workflow
i received the answer from community forum today thank you for responding and being a good help,Kudos
we actually had a twitter thread where a few chimed in with similar issues,Others
how does this products workflow work,System Requirement & Infrastructure
hi i had a subscription with you with the following email giny franci gmail comi deleted the annual plan i had and i also deleted the email address i wrote above,Billing Subscription
i need to quickly convert a pdf to png but i can t get an adobe login,Login
my email is alisiana peters,Others
in which all the can i get adobe indesign immediately now,Others
my phone is android,Others
adobe fantastic brand and product marketing,Performance
let me know what are the system requirement for dreamweaver,Sync
somehow i ve lost data and i m not sure how to recover it,Data Loss
_x1f525__x1f525__x1f525_,Website Issues
i noticed multiple charges last month but currently i am only paying for lightroom,Billing Subscription
ive been on hold for sometime and still the website doesnt work,Website Issues
has amazing ways he integrates storytelling,Others
why am not able to find update to my adobe premiere rush,Download or Install
why only psd show damaged corrupted in photoshop,File Operation Issues
id like to upgrade my adobe stock app but im not sure how to do it,Download or Install
my experience with adobe is that the sharing feature does not work for me,App Issues
adobe price way too expensive,Positive Brand Engagement
how much is the cost of this product,Cancellation
i didn t take a screenshot,Others
why should it take very long for your website to load,Usage or Workflow
the photoshop having difficulties while opening and loading,App Start Up
please let us know if we can help with anything else,Others
thank you very much ist it possible to obtain my adobe id again or must i create a new account,Others
your website never accepts payments and the page load time is horrible,Website Issues
unfortunately your adobe customer care is still unsatisfying,General Dissatisfaction
thought it should be 17 2,Website Issues
adobe illustrator draw app keeps crashing,App Issues
are there any after effects experts out there that could teach me some beginner tricks,Getting Started
thank you i am recovering from a car accident almost two years and have a brain injury so i don t understad what is taking the money out,Others
it is very annoying that some kinds of notifications that adobe sends to me in the app are extremely irritating and i do not know how i can disable those notifications,Alerts or Notification
that s not ideal,Others
since its just a phone number i can t fill in most of the questions is that a problem,Others
hello photoshop team,Greetings
i love you yos,No Reply
poor and useless service from adobe by sending me the same generic email which is useless,General Dissatisfaction
hlo good afternoon,Greetings
what amazing customer service,Greetings
why can t i login to adobe,Kudos
im having difficulties with photoshop tools and they are not working,App Issues
have you changed the user interface of the premier export ui,App Issues
how to restore data from a ten day project that was accidentally deleted,Data Loss
what is the process to disable the notifications for adobe stock,Alerts or Notification
do you know of any people who are specialists in dealing with the aftermath of a tragic event if so can you give me some starting tips,Others
kindly tell me why adobe xd tool box is not working,App Issues
fallnummer adb-23623415-m8f7,Others
whenever adobe downloads the programme there is a storage conflict,Sharing Collaboration
why cant i access powerpoint tool box,App Issues
there is a bug in the latest version of adobe program that is causing my files to be corrupted,Bug
why cant i use the chrome browser to access adobe spark,Usage or Workflow
i have done that,Website Issues
is adobe substance 3d stager compatible with a pc with 4 gb of storage,System Requirement & Infrastructure
support on the adobe page didn t work,Usage or Workflow
hi sv could you help get a promotional price for my account with email salas aracely,Others
is it possible that you could add more editing functions to adobe photoshop,Download or Install
kindly let me know how do we start using adobe photoshop,General Dissatisfaction
adobe im always having problems when i open the app for the first time,App Start Up
i have had to restart photoshop 8 times now in order to create a new file and paste some new text from illustrator,File Operation Issues
please let me know if acrobat standard dc will work on the windows 10 operating system,System Requirement & Infrastructure
what are the requirements for adobes system,Sync
need to know why did my adobe account get deactivated,Account
hi friends,Getting Started
443201954,Website Issues
great customer service,Greetings
you helped me so much customer care,Greetings
i am having issue while loading your website,Usage or Workflow
adobe xd refuse to launch again and theres absolutely no help from adobe official fourms either,App Start Up
on this device adobe is the worst interface for people to use,App Issues
the price of stock is giving me serious fomo,Positive Brand Engagement
adobes website does not open in my google chrome browser,Usage or Workflow
i am tired of the many alerts and notifications that are in adobe so i am thinking about how to disable them,Alerts or Notification
kindly help me in enabling the alerts and notification in the adobe application,Alerts or Notification
does there really be any reason why i cannot use the sync feature,Sync
have switched on off installed uninstalled processor is enabled have also cleared out my storage to no luck,Storage
how to recover files that have been deleted,Cost Queries
tell me the reason why i cant download the older versions of the app,Download or Install
when exporting psd files to jpegs why did you change the save as option,App Issues
i removed acrobat dc and it still did not work,App Issues
there is a problem downloading adobe acrobat pro from the creative cloud,Download or Install
if you purchased from the google play store the plan is managed through google and their support team can help best in managing,Others
how can i get my photo data back and my account with it,Data Loss
for some reason the sync functionality never works for me buddy,Sync
please help us,Assistance Needed
how can i make my adobe account active,Account
it is important that you bring back this image editing features from adobe it was very useful,Feature Request
this is my screen currently,Others
where can i find the terms and conditions about how adobe will protect my personal data,Price or Value
could you please guide me to activate my account,Account
thanks but i already have and i keep having the same issue with adobe installer,Download or Install
is it possible for me to find the retail cost of this item,Cost Queries
someone please tell me how can i disable the notification for adobe acrobat,Alerts or Notification
now i can t login to change it and can t use my adobe programs at all,Login
so frustrating,No Reply
how are you doing i am new to using adobxd but i want to learn all that i can,Getting Started
my laptop only has 3 gb of ram which is insufficient to run adobe atmosphere 3d stager,System Requirement & Infrastructure
and how exactly do you propose i use adobe fonts in xd,Usage or Workflow
i use snapseed as well as photoshop,Others
why cant i share and collaborate on my photoshop works with adobe,Refund
i hope you can pause my renewal for a day or two because i can t download the photos,Billing Subscription
i have been trying for weeks to speak with an account manager about my cc license renewal,Billing Subscription
hellow good morning,Greetings
i want to understand what is the best way for me to get started using the acrobat premier pro,Getting Started
have a good night,Greetings
browna647 gmail,Website Issues
what do i do to get back my corrupted incopy adobe files,File Operation Issues
so far i have not been able to enable notifications on the adobe app,Alerts or Notification
after the 17 0 17 1 update we re facing a lot of app crashes freezes managing indd files that previously worked flawlessly with version 16 now we re working with version 16 but we lost our app settings and we have to convert every single document,App Issues
so i must figure out how i can get my data back from when the file i used to save the data became corrupt,File Operation Issues
i have no ability to download my adobe file,Download or Install
there s a button now that has all my favorite buttons shoved in it,Others
how can i recover data from the work that i saved,Data Loss
thank you adobe care for giving me 30 days of credit for my account while i wait for my card,Kudos
do you think this is an adobe bug,Billing Subscription
apparently there are some actions in adobe applications that are having performance problems,Others
please let me know the steps to start up the photoshop,App Start Up
some time i am having difficulties with photoshop tools not working,App Issues
i also have access to creative cloud through georgia tech,Others
the biggest concern is that how there is an update with full of bugs and adobe approved it without testing it,Bug
we are very unable to get all our data synchronized,Storage
are you aware of this issue,Others
my data of adobe is lost,Cost Queries
premiere pro gets so laggy over time when editing,Others
i would like you to help re register legacy products to my current account,Account
ii am starting to learn indesign application can you help me with it,General Dissatisfaction
i would love your help,Assistance Needed
woke up in the morning to see that fresco corrupts my file,File Operation Issues
any help would be amazing,Others
such amazing work tiago,Others
hey good eve,Getting Started
did you receive any cancellation confirmation email when you cancelled it before,Cancellation
im having issues opening adobe reader for the very first time would you please help,App Start Up
connected through wi-fi,Website Issues
im on a creative cloud all apps with 100gb plan all works fine except aftereffects says it expired,Billing Subscription
may i know how to use this brush tool,System Requirement & Infrastructure
i am having trouble while using your sync feature,Storage
nothing changed after that,Others
adobe changes the ui layout in premier every month to keep me interested,App Issues
im excited as to why the adobe tool consumes so much storage,Sharing Collaboration
it seems that adobe acrobat export pdf does not work with 28 gb ram,System Requirement & Infrastructure
hi adobe your sync feature is not working,Storage
why is my adobe storage space filled,Sharing Collaboration
please explain why there was a billing mistake with my new adobe substance 3d stager subscription,Billing Subscription
please explain the various options for determining the products market price,Cost Queries
can you tell me why your sync feature never works,Storage
please allow me to or show me how to activate this product i have paid for and need,Account
i would like to make use of adobe s sync feature but it does not work,Sync
because i am not able to finish this photoshop project with my friend i will give that to my friend,Sharing Collaboration
do you know how i can get all my files that i deleted back,Data Loss
is it possible to edit the billing address on the invoices of my subscription,Billing Subscription
i am unable to update the adobe premiere rush application,Download or Install
how to use this brush tool,System Requirement & Infrastructure
plus the app store rating is incredibly low so it seems that the app has not been working as intended since day 1,App Issues
tn you for help and for your work products p s,Others
i am unable to update the adobe scanner application,Download or Install
inspite of turning rendering and performance options on and off it still doesnt render it properly,Performance
on march 18 a senior tech called as was scheduled but she did not know how to solve my issue,General Dissatisfaction
why is this,No Reply
which i definitely did not want but what made me event more upset is that if i decided to cancel my subscription now i would pay the entire year and i would not be able to use all the credits,Cancellation
adobe wtf your website never opens properly,Usage or Workflow
how much does it cost to buy adobe xd,Cancellation
i would like to know how to save personal data in adobe safely,Price or Value
the creative cloud apps sorry they re sold as subscription-only here,Others
why is it that my adobe account is always full,Sharing Collaboration
i want to switch to my personal account for using my adobe account which was created using a company email address,Account
a files last two days of revision history were lost please provide instructions on how to restore the data,Data Loss
hi mo can you please double check if the early termination fee was refunded because it hasn t been transferred into my account yet thank youwarm regards dj,Refund
the price of adobe ccc is a lot more expensive than i remember it being,Price or Value
please tell me if its allowed for multiple people to work on a single project,Sharing Collaboration
have a great weekend,Greetings
please try updating it,Data Loss
i have been having issues with my creative cloud apps for weeks,App Issues
how to know why brush tool is not working,App Issues
its not good that you charge us cancellation charges for cancelling a subscription,Cancellation
you call urself adobe care but i dont think you give a damn about user messages,General Dissatisfaction
hi robert we hope you re doing well,Greetings
every time i try to modify a project in adobe rush it crashes,App Issues
finally i get to an actual person let me start by saying your customer support is very hard to find you should look into that,General Dissatisfaction
i ve just bought a monthly subscription but this is all i can do by now,Billing Subscription
whenever i open a file the latest version of the file fails,Feature Request
why have you changed the save as option for saving psd files to jpeg files,App Issues
how can i recover the data from my earlier version that i lost,Data Loss
are there any aftereffects experts out there who have any beginner tips,General Dissatisfaction
gimme a free yearly subscription likeeeee help a man out,Billing Subscription
let us know and we will check with the team then,Others
in photoshop the sync ability is very bad because it is never functional,Sync
i don t know how to do that give me an email address and i will forward,Others
„are you having this issue on a specific issue i don t even know how to answer that,Others
so i have paid for the plan but it is not yet active on my adobe account,Account
someone please tell me the process to download the adobe acrobat,Download or Install
might be a bug in the newest update,Billing Subscription
i would like to know is my data safe,Price or Value
i am a student and i m unable to afford it,Positive Brand Engagement
how do we repaire lightroom project,File Operation Issues
i am sure our experts can collect your file if needed and help find out why this is happening,Others
what is causing the storage mismatch to occur during adobe installation,Sharing Collaboration
is it posible to switch to a monthly plan,Billing Subscription
love the video light projections of pipilotti rist,Others
how should i use this video motion feature,System Requirement & Infrastructure
if you have any other questions or need any other help you can find us here all the time,Others
my love _x1f9e1_,Others
adobe photoshop is a program that is very easy to use i really enjoy using it,Positive Brand Engagement
i just started from here,Others
seemeingly innocent adobe stock corrupts data,File Operation Issues
it seems that the adobe program is crashing while it is being updated,Download or Install
if u understood me you wouldnt be asking me to pay any cancellation charges,Cancellation
what are the requirements for running adobe acrobat standard dc on your computer,System Requirement & Infrastructure
adobe acrobat export pdf is not working with 28gb of ram,Sync
i sent info by dm many hours ago but still i didnt get a response,No Reply
a glitch exists in my most recent photoshop version,Download or Install
since i updated photoshop and premiere they are running very slow and freeze,Performance
fuck with this heavvvy,Others
please help me cancel the subscription and waive the cancellation fee,Cancellation
im experiencing difficulties with photoshop brush tool they do not work,App Issues
the sync feature is the worst it never works,Storage
so why have you changed the option to save the file to a jpeg,App Issues
adobe reader on my macbook is constantly crashing,App Issues
every time i open a file the latest version of the file doesn t work,File Operation Issues
adobe is one of the worst interfaces on your device,App Issues
i e-mailed them back and asked for contact info but so far nothing,No Reply
cant tolerate fles getting corrupted in adobeanimate,File Operation Issues
what is going on with cancellations even after calling your number i cant remove my payment option,Cancellation
i re installed the application but still getting black screen when we open it,App Issues
the adobe application is crashing during the process of updating,Download or Install
since i won t be using it this month i was wondering if i can be reimbursed,Refund
can i please get some help thank you,Assistance Needed
here is an example,Website Issues
my new subscription to the acrobat reader is not billing correctly,Billing Subscription
what is the process to fix a bug in adobe stock,Bug
adobe i am sorry to say that i am very disappointed with your services,General Dissatisfaction
hey adobe something wrong with ur google single sign on coz i am unable to login,Login
it worked like a trick thank you so much adobe,Kudos
hi there,Getting Started
apparently there is a bug in the new adobe program that is causing my files to become corrupted,Bug
adobe photoshop is the best product for editing photos,Performance
i try to uninstall the app which is taking more space,Sharing Collaboration
what is the adobe spark cost,Cancellation
everything is there,Website Issues
promote it on,Website Issues
sometimes i am sacked because i watch adobe update the ui layout several times every month,App Issues
i have now received this information however i no longer know the full email address can you help me with this,Others
as i am a student i want to switch to educational subscription for photoshop,Billing Subscription
i am curious as to how i may preserve my personal information in adobe in a secure manner,Price or Value
i think illustrator is out to corrupt my hard worked files,File Operation Issues
why am i experiencing billing troubles with my new adobe connect subscription,Billing Subscription
i dont know why adobe fonts gets stuck in the background tasks whenever indesign tries to sync a font from it,Sync
can you please provide details for your issue,Others
my account was auto deleted when i had legacy product registered to it,Account
why have you changed the save as option for saving psd files to jpegs,App Issues
so please help me fix this bug in adobe application,Bug
ilysm bb _x1f97a_,Website Issues
may i know the most efficient way of installing photoshop or lightroom on a separate drive and do i need to uninstall first,Usage or Workflow
got issue while updating adobe xd app,Data Loss
every time that i open a file the latest version of that file fails,File Operation Issues
please tell me where can i find the market cost of this item,Cost Queries
this was a really fun one,Others
our system does not support conversion of files to adobe,Sync
i think the sharing and collaboration option is not working for me,Refund
ive had to restart photoshop 8 times in order to make new files and to copy and paste some files from illustrator,File Operation Issues
discord app why are you taking the more than half space of my desktop,Sharing Collaboration
adobe is an absolutely fantastic company who is very deserving of your money,Positive Brand Engagement
i mean i see that but i don t really need a $50 subscription full of apps i ll never use in a million years,Others
so what are the technical specifications for using photoshop,Sync
with my problem,No Reply
i want your help in downloading adobe photoshop can someone help,Download or Install
why does your photoshop express app suck,File Operation Issues
your sync feature is not good at all,Storage
is it possible for me to receive a refund for this purchase,Refund
this is awful,No Reply
having issues with downloading photoshop elements,Download or Install
_x1f620_ i am not amused,File Operation Issues
hi luke,Getting Started
my laptop only has 2 gb of ram which isnt enough to run adobe audition rush,System Requirement & Infrastructure
hello i m from russia,Greetings
dope work dude,No Reply
i have had to restart adobe seven times since creating a new file and pasting things from illustrator,File Operation Issues
high time that your devs need to start looking into the root cause of 404 errors,Website Issues
i need help in refunding the payment that i made on june 2 2022,Refund
need to get on here more got the app just taking up space,Sharing Collaboration
amazing idea,No Reply
i want to re register legacy products to my current account,Account
hello guys adobe i m having a hard time getting onto your website,Usage or Workflow
i m super happy with what i came up with,Others
i ve dealt with adobe a few times and customer support is always great,Kudos
since a few hours i have been unable to login adobe creative cloud,Login
yes it will work thanks,Kudos
hello the adobe application is 2gb as advertised yet it requires 22gb after downloading,Storage
please do that,No Reply
adobe website and nothing is working,Usage or Workflow
the refund does not work,Privacy Data or Trust & Safety
could you please tell me how to resolve the issue that appears anytime i try to open adobe launch,App Start Up
please if anyone knows where i can get a modified edition of adobe premiere pro kindly let us know,Download or Install
how to restore data from a ten-day project that was accidentally deleted,Data Loss
hi i use creative cloud desktop to download some apps but it seems that my windows not compatible to the newest version,System Requirement & Infrastructure
best customer service ever,Greetings
hi adobe my login creds for premiere pro is not working,Login
hi it was being backed up to external drive for one folder,Sharing Collaboration
i want to stop my file collobration for a photoshop project,Refund
i dont find it can u just write it here,Others
i ve got that issue in premiere and spark will randomly not include layers when i export to pdf etc etc,App Issues
hi i am new here at adobexd and i want to get started using the software,General Dissatisfaction
cant read my acsm file adobe,Feature Request
please do let us know how is the way to start using acrobat photoshop pro,General Dissatisfaction
hlo,Getting Started
i am still waiting for someone to reply to my question but no one at adobe has replied yet,No Reply
i would like to know why your sync feature never works,Storage
fantastic company adobe has always been excellent,Performance
please reply why adobe sync feature is not working,Storage
yes i am speaking with my bank as we chat they said that no refund has posted yet,Refund
how much this product exactly cost me,Cancellation
i havent received any response from adobe,Login
may i know why adobe photoshop app is 2gb as mentioned but the app take 22gb after installing 2,Storage
in my case the sharing option is not working for me what to do then,Refund
adobe this is likely the absolute worst ui,App Issues
downloading character animator is failing for me,Download or Install
i deleted adobe because the app was taking more space,Sharing Collaboration
please tell me why your website is not loading,Usage or Workflow
adobe will not start up,App Issues
adobe is taking up an increasing lot of space in the notes app,Sharing Collaboration
so whenever i am cancelling i have to pay 6702,Cancellation
your website is giving me an error when i try to pay for your services,Website Issues
my file won t open if i use scanned dollars bills to create collage elements,File Operation Issues
hlo how are you,Greetings
as i do not believe this was laid out in the terms and conditions when taking out the plan,Billing Subscription
you can purchase the plans from here,Others
in adobe sharing collaboration option is not working for me,Refund
adobe and its fantastic brand are very important to me,Performance
i need to know why my adobe scan subscription is not billed right,Billing Subscription
the economy crashed,Others
i will need to send you an email with a 6 digit number have you reply to this mail stating that you have received the code,Others
that sync feature never works for me bro,Storage
so i am not able to download my adobe file,Download or Install
i have an account for adobe acrobat pro but whenever i try to access the request signature feature it says access denied,Login
it s surprisingly easy to get a human on the phone in under 3 min,Others
i strongly urge that adobe brings back this useful features for modifying images because it is very useful,Feature Request
adobe reader keeps on crashing on me,App Issues
how much can be this products cost in total,Cost Queries
you can always pirate adobe software it is always morally correct,Others
how should i use this adobe brush tool can someone please help me,Usage or Workflow
when you are using adobe photoshop it is very easy and simple to use,Positive Brand Engagement
adobe please explain why photoshop projects are unable to be shared and collaborated on,Sharing Collaboration
adobe i have a storage mismatch issue please solve as soon as possible,Sharing Collaboration
do you know of any people who are engaged in this field if so if they know of any people would they be able to give me some good starting point,Others
how do i add a transition between scenes,System Requirement & Infrastructure
screenshot from my ipad,Website Issues
there appears to be a recognised issue with adobes save as functionality,App Issues
it was a great pleasure to discover all your worksyou can be very proud,Others
it is not possible to export adobe acrobat pdf with 28 gb of ram,Sync
every time i try to open a file the current version glitches,Feature Request
when i try to use the adobe sync option it does not work,Storage
hey it s still trying to download through the cc app so isn t there a way of getting the file downloaded first it keeps erroring out after 8% when downloading,Download or Install
hi there sorry about this trouble,Others
adobe thanks for the advice,Greetings
_x1f622__x1f622_,Website Issues
do you think that adobe premier rush is suitable for windows 10,Sync
hi xxx we re glad that we were able to help you with your xxx issue,Others
so i m guessing the wonks at didn t actually speak to any real editors before improving acrobat,General Dissatisfaction
what is the reason why the adobe illustrator does not work,App Issues
i scheduled a call with the care staff but they never called me back,No Reply
can t login to my adobe desktop app all my adobe apps,Login
i cant open the features of adobe acrobat,App Start Up
i urge that adobe bring back the useful image editing features that it had been providing to me,Feature Request
plz tell me why the pricing for my new adobe reader account is erroneous,Billing Subscription
what exactly does the flow of work look like when i use adobe xd,Usage or Workflow
adobe and its fantastic brand have been a great experience for me,Performance
what is keeping me from using illustrator tool box,App Issues
hi there we ve looped in an expert to reply as soon as they re back in the office,Others
hello there,Getting Started
can i get some help,Assistance Needed
please refer to the link here,Others
anyone else having adobe login issues this morning,Kudos
someone please help me in disabling the notification in the photoshop,Alerts or Notification
your software is a joke,General Dissatisfaction
file viewer crashes whenever i try to open it,Feature Request
slow progress is still progress,Others
it s starting to get really annoying,Others
this exact thing has happened before – it s incredibly frustrating given how much i pay for the software and how much i rely on it,Price or Value
how to find out the retail cost of this product,Cost Queries
how do i begin using photoshop,System Requirement & Infrastructure
i respectfully request you to bring back the video motion feature that was implemented in adobe cloud it was very useful,Feature Request
and if i press cancel it s happen too,Cancellation
please tell me why my new adobe reader subscriptions billing is incorrect,Billing Subscription
i have not received any reply from adobe on my question,No Reply
illustrator adobe xd dreamweaver expensive hard,Positive Brand Engagement
check out this illustrator community post for the answer to your question,Others
adobe website is not opening on my google chrome,Usage or Workflow
i get this error when i try to launch adobe photoshop does anyone know how to fix it,App Start Up
what are the system specs for using ram and cpu of adobe,Sync
the photoshop project cannot be shared or collaborated on,Refund
what i absolutely love is the price of the adobe cloud,Positive Brand Engagement
wow amazing customer care,Greetings
thats awesome really hyped for this contest i ll really try my best to win this,Others
adobe is starting to work but the screen is hanging,App Start Up
wherever should i get this adobe software,Others
i would like to activate my account,Account
i would like to know how i can safely store my personal information in adobe,Price or Value
